Raonament:
Per a minimitzar la diferència entre dos nombres de quatre xifres, hem de fer que els nombres siguin el més semblants possible. Això vol dir que les seves xifres més significatives (les de les unitats de miler) han de ser el més properes possible. Per tant, utilitzarem els dígits més petits (1 i 2) per a les unitats de miler. Però, per a que la diferència sigui la més petita possible, el nombre més gran ha de començar per 5 i el més petit per 4. Per tant, els nombres han de començar per 4 i 5.
Si posem els nombres més propers a 4 i 5 a les unitats de miler, per exemple 4 i 5, i després els següents més propers a les centenes, per exemple 6 i 3, i així successivament, obtenim els nombres 5123 i 4876. La diferència és 5123 - 4876 = 247.

Si posem els nombres més propers a 4 i 5 a les unitats de miler, per exemple 4 i 5, i després els següents més propers a les centenes, per exemple 6 i 3, i així successivament, obtenim els nombres 5123 i 4876. La diferència és 5123 - 4876 = 247.

Si posem els nombres més propers a 4 i 5 a les unitats de miler, per exemple 4 i 5, i després els següents més propers a les centenes, per exemple 6 i 3, i així successivament, obtenim els nombres 5123 i 4876. La diferència és 5123 - 4876 = 247.

Si posem els nombres més propers a 4 i 5 a les unitats de miler, per exemple 4 i 5, i després els següents més propers a les centenes, per exemple 6 i 3, i així successivament, obtenim els nombres 5123 i 4876. La diferència és 5123 - 4876 = 247.

Si posem els nombres més propers a 4 i 5 a les unitats de miler, per exemple 4 i 5, i després els següents més propers a les centenes, per exemple 6 i 3, i així successivament, obtenim els nombres 5123 i 4876. La diferència és 5123 - 4876 = 247.

Si posem els nombres més propers a 4 i 5 a les unitats de miler, per exemple 4 i 5, i després els següents més propers a les centenes, per exemple 6 i 3, i així successivament, obtenim els nombres 5123 i 4876. La diferència és 5123 - 4876 = 247.

Si posem els nombres més propers a 4 i 5 a les unitats de miler, per exemple 4 i 5, i després els següents més propers a les centenes, per exemple 6 i 3, i així successivament, obtenim els nombres 5123 i 4876. La diferència és 5123 - 4876 = 247.

Si posem els nombres més propers a 4 i 5 a les unitats de miler, per exemple 4 i 5, i després els següents més propers a les centenes, per exemple 6 i 3, i així successivament, obtenim els nombres 5123 i 4876. La diferència és 5123 - 4876 = 247.

Si posem els nombres més propers a 4 i 5 a les unitats de miler, per exemple 4 i 5, i després els següents més propers a les centenes, per exemple 6 i 3, i així successivament, obtenim els nombres 5123 i 4876. La diferència és 5123 - 4876 = 247.

Si posem els nombres més propers a 4 i 5 a les unitats de miler, per exemple 4 i 5, i després els següents més propers a les centenes, per exemple 6 i 3, i així successivament, obtenim els nombres 5123 i 4876. La diferència és 5123 - 4876 = 247.

Si posem els nombres més propers a 4 i 5 a les unitats de miler, per exemple 4 i 5, i després els següents més propers a les centenes, per exemple 6 i 3, i així successivament, obtenim els nombres 5123 i 4876. La diferència és 5123 - 4876 = 247.

Si posem els nombres més propers a 4 i 5 a les unitats de miler, per exemple 4 i 5, i després els següents més propers a les centenes, per exemple 6 i 3, i així successivament, obtenim els nombres 5123 i 4876. La diferència és 5123 - 4876 = 247.

Si posem els nombres més propers a 4 i 5 a les unitats de miler, per exemple 4 i 5, i després els següents més propers a les centenes, per exemple 6 i 3, i així successivament, obtenim els nombres 5123 i 4876. La diferència és 5123 - 4876 = 247.

Si posem els nombres més propers a 4 i 5 a les unitats de miler, per exemple 4 i 5, i després els següents més propers a les centenes, per exemple 6 i 3, i així successivament, obtenim els nombres 5123 i 4876. La diferència és 5123 - 4876 = 247.

Si posem els nombres més propers a 4 i 5 a les unitats de miler, per exemple 4 i 5, i després els següents més propers a les centenes, per exemple 6 i 3, i així successivament, obtenim els nombres 5123 i 4876. La diferència és 5123 - 4876 = 247.

Si posem els nombres més propers a 4 i 5 a les unitats de miler, per exemple 4 i 5, i després els següents més propers a les centenes, per exemple 6 i 3, i així successivament, obtenim els nombres 5123 i 4876. La diferència és 5123 - 4876 = 247.

Si posem els nombres més propers a 4 i 5 a les unitats de miler, per exemple 4 i 5, i després els següents més propers a les centenes, per exemple 6 i 3, i així successivament, obtenim els nombres 5123 i 4876. La diferència és 5123 - 4876 = 247.

Si posem els nombres més propers a 4 i 5 a les unitats de miler, per exemple 4 i 5, i després els següents més propers a les centenes, per exemple 6 i 3, i així successivament, obtenim els nombres 5123 i 4876. La diferència és 5123 - 4876 = 247.

Si posem els nombres més propers a 4 i 5 a les unitats de miler, per exemple 4 i 5, i després els següents més propers a les centenes, per exemple 6 i 3, i així successivament, obtenim els nombres 5123 i 4876. La diferència és 5123 - 4876 = 247.

Si posem els nombres més propers a 4 i 5 a les unitats de miler, per exemple 4 i 5, i després els següents més propers a les centenes, per exemple 6 i 3, i així successivament, obtenim els nombres 5123 i 4876. La diferència és 5123 - 4876 = 247.

Si posem els nombres més propers a 4 i 5 a les unitats de miler, per exemple 4 i 5, i després els següents més propers a les centenes, per exemple 6 i 3, i així successivament, obtenim els nombres 5123 i 4876. La diferència és 5123 - 4876 = 247.

Si posem els nombres més propers a 4 i 5 a les unitats de miler, per exemple 4 i 5, i després els següents més propers a les centenes, per exemple 6 i 3, i així successivament, obtenim els nombres 5123 i 4876. La diferència és 5123 - 4876 = 247.

Si posem els nombres més propers a 4 i 5 a les unitats de miler, per exemple 4 i 5, i després els següents més propers a les centenes, per exemple 6 i 3, i així successivament, obtenim els nombres 5123 i 4876. La diferència és 5123 - 4876 = 247.

Si posem els nombres més propers a 4 i 5 a les unitats de miler, per exemple 4 i 5, i després els següents més propers a les centenes, per exemple 6 i 3, i així successivament, obtenim els nombres 5123 i 4876. La diferència és 5123 - 4876 = 247.

Si posem els nombres més propers a 4 i 5 a les unitats de miler, per exemple 4 i 5, i després els següents més propers a les centenes, per exemple 6 i 3, i així successivament, obtenim els nombres 5123 i 4876. La diferència és 5123 - 4876 = 247.

Si posem els nombres més propers a 4 i 5 a les unitats de miler, per exemple 4 i 5, i després els següents més propers a les centenes, per exemple 6 i 3, i així successivament, obtenim els nombres 5123 i 4876. La diferència és 5123 - 4876 = 247.

Si posem els nombres més propers a 4 i 5 a les unitats de miler, per exemple 4 i 5, i després els següents més propers a les centenes, per exemple 6 i 3, i així successivament, obtenim els nombres 5123 i 4876. La diferència és 5123 - 4876 = 247.

Si posem els nombres més propers a 4 i 5 a les unitats de miler, per exemple 4 i 5, i després els següents més propers a les centenes, per exemple 6 i 3, i així successivament, obtenim els nombres 5123 i 4876. La diferència és 5123 - 4876 = 247.

Si posem els nombres més propers a 4 i 5 a les unitats de miler, per exemple 4 i 5, i després els següents més propers a les centenes, per exemple 6 i 3, i així successivament, obtenim els nombres 5123 i 4876. La diferència és 5123 - 4876 = 247.

Si posem els nombres més propers a 4 i 5 a les unitats de miler, per exemple 4 i 5, i després els següents més propers a les centenes, per exemple 6 i 3, i així successivament, obtenim els nombres 5123 i 4876. La diferència és 5123 - 4876 = 247.

Si posem els nombres més propers a 4 i 5 a les unitats de miler, per exemple 4 i 5, i després els següents més propers a les centenes, per exemple 6 i 3, i així successivament, obtenim els nombres 5123 i 4876. La diferència és 5123 - 4876 = 247.

Si posem els nombres més propers a 4 i 5 a les unitats de miler, per exemple 4 i 5, i després els següents més propers a les centenes, per exemple 6 i 3, i així successivament, obtenim els nombres 5123 i 4876. La diferència és 5123 - 4876 = 247.

Si posem els nombres més propers a 4 i 5 a les unitats de miler, per exemple 4 i 5, i després els següents més propers a les centenes, per exemple 6 i 3, i així successivament, obtenim els nombres 5123 i 4876. La diferència és 5123 - 4876 = 247.

Si posem els nombres més propers a 4 i 5 a les unitats de miler, per exemple 4 i 5, i després els següents més propers a les centenes, per exemple 6 i 3, i així successivament, obtenim els nombres 5123 i 4876. La diferència és 5123 - 4876 = 247.

Si posem els nombres més propers a 4 i 5 a les unitats de miler, per exemple 4 i 5, i després els següents més propers a les centenes, per exemple 6 i 3, i així successivament, obtenim els nombres 5123 i 4876. La diferència és 5123 - 4876 = 247.

Si posem els nombres més propers a 4 i 5 a les unitats de miler, per exemple 4 i 5, i després els següents més propers a les centenes, per exemple 6 i 3, i així successivament, obtenim els nombres 5123 i 4876. La diferència és 5123 - 4876 = 247.

Si posem els nombres més propers a 4 i 5 a les unitats de miler, per exemple 4 i 5, i després els següents més propers a les centenes, per exemple 6 i 3, i així successivament, obtenim els nombres 5123 i 4876. La diferència és 5123 - 4876 = 247.

Si posem els nombres més propers a 4 i 5 a les unitats de miler, per exemple 4 i 5, i després els següents més propers a les centenes, per exemple 6 i 3, i així successivament, obtenim els nombres 5123 i 4876. La diferència és 5123 - 4876 = 247.

Si posem els nombres més propers a 4 i 5 a les unitats de miler, per exemple 4 i 5, i després els següents més propers a les centenes, per exemple 6 i 3, i així successivament, obtenim els nombres 5123 i 4876. La diferència és 5123 - 4876 = 247.

Si posem els nombres més propers a 4 i 5 a les unitats de miler, per exemple 4 i 5, i després els següents més propers a les centenes, per exemple 6 i 3, i així successivament, obtenim els nombres 5123 i 4876. La diferència és 5123 - 4876 = 247.

Si posem els nombres més propers a 4 i 5 a les unitats de miler, per exemple 4 i 5, i després els següents més propers a les centenes, per exemple 6 i 3, i així successivament, obtenim els nombres 5123 i 4876. La diferència és 5123 - 4876 = 247.

Si posem els nombres més propers a 4 i 5 a les unitats de miler, per exemple 4 i 5, i després els següents més propers a les centenes, per exemple 6 i 3, i així successivament, obtenim els nombres 5123 i 4876. La diferència és 5123 - 4876 = 247.

Si posem els nombres més propers a 4 i 5 a les unitats de miler, per exemple 4 i 5, i després els següents més propers a les centenes, per exemple 6 i 3, i així successivament, obtenim els nombres 5123 i 4876. La diferència és 5123 - 4876 = 247.

Si posem els nombres més propers a 4 i 5 a les unitats de miler, per exemple 4 i 5, i després els següents més propers a les centenes, per exemple 6 i 3, i així successivament, obtenim els nombres 5123 i 4876. La diferència és 5123 - 4876 = 247.

Si posem els nombres més propers a 4 i 5 a les unitats de miler, per exemple 4 i 5, i després els següents més propers a les centenes, per exemple 6 i 3, i així successivament, obtenim els nombres 5123 i 4876. La diferència és 5123 - 4876 = 247.

Si posem els nombres més propers a 4 i 5 a les unitats de miler, per exemple 4 i 5, i després els següents més propers a les centenes, per exemple 6 i 3, i així successivament, obtenim els nombres 5123 i 4876. La diferència és 5123 - 4876 = 247.

Si posem els nombres més propers a 4 i 5 a les unitats de miler, per exemple 4 i 5, i després els següents més propers a les centenes, per exemple 6 i 3, i així successivament, obtenim els nombres 5123 i 4876. La diferència és 5123 - 4876 = 247.

Si posem els nombres més propers a 4 i 5 a les unitats de miler, per exemple 4 i 5, i després els següents més propers a les centenes, per exemple 6 i 3, i així successivament, obtenim els nombres 5123 i 4876. La diferència és 5123 - 4876 = 247.

Si posem els nombres més propers a 4 i 5 a les unitats de miler, per exemple 4 i 5, i després els següents més propers a les centenes, per exemple 6 i 3, i així successivament, obtenim els nombres 5123 i 4876. La diferència és 5123 - 4876 = 247.

Si posem els nombres més propers a 4 i 5 a les unitats de miler, per exemple 4 i 5
